timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,pitch,yaw,roll,head_drop,drowsy
69.993,True,0.275,0.453,0.3,False,False,-160.7,4.3,-6.3,False,False
70.022,True,0.284,0.454,0.3,False,False,-160.6,5.0,-6.0,False,False
70.05,True,0.29,0.454,0.3,False,False,-160.7,4.9,-6.0,False,False
70.083,True,0.294,0.453,0.3,False,False,-160.8,4.5,-6.1,False,False
70.116,True,0.295,0.453,0.3,False,False,-160.2,4.7,-5.9,False,False
70.153,True,0.296,0.454,0.3,False,False,-160.2,4.6,-5.9,False,False
70.183,True,0.278,0.453,0.3,False,False,-160.5,5.0,-5.8,False,False
70.232,True,0.087,0.453,0.306,True,False,-161.4,4.0,-5.7,False,False
70.259,True,0.048,0.454,0.311,True,False,-160.4,4.1,-5.9,False,False
70.292,True,0.057,0.454,0.317,True,False,-160.2,4.1,-5.9,False,False
70.323,True,0.202,0.454,0.322,True,False,-162.2,4.6,-6.2,False,False
70.355,True,0.246,0.455,0.328,True,False,-160.4,4.8,-5.9,False,False
70.387,True,0.261,0.453,0.328,False,False,-160.6,5.0,-5.9,False,False
70.422,True,0.27,0.454,0.328,False,False,-160.8,5.6,-5.9,False,False
70.451,True,0.274,0.453,0.328,False,False,-160.9,5.1,-6.0,False,False
70.487,True,0.234,0.454,0.333,True,False,-161.5,5.5,-6.1,False,False
70.516,True,0.054,0.456,0.339,True,False,-160.4,4.3,-6.0,False,False
70.545,True,0.046,0.455,0.344,True,False,-159.7,4.1,-6.0,False,False
70.587,True,0.055,0.453,0.35,True,False,-160.2,4.3,-6.1,False,False
70.63,True,0.153,0.455,0.356,True,False,-161.1,4.3,-6.5,False,False
70.667,True,0.238,0.453,0.361,True,False,-161.3,4.9,-6.3,False,False
70.696,True,0.258,0.454,0.361,False,False,-160.9,5.7,-6.1,False,False
70.728,True,0.269,0.455,0.361,False,False,-160.5,5.2,-5.9,False,False
70.759,True,0.274,0.455,0.361,False,False,-160.5,5.5,-6.0,False,False
70.795,True,0.277,0.454,0.361,False,False,-160.3,5.1,-5.8,False,False
70.827,True,0.278,0.455,0.361,False,False,-160.4,5.5,-5.9,False,False
70.855,True,0.284,0.454,0.361,False,False,-160.2,5.6,-5.9,False,False
70.887,True,0.285,0.453,0.361,False,False,-160.1,5.2,-5.9,False,False
70.917,True,0.295,0.454,0.361,False,False,-159.9,5.4,-5.9,False,False
70.946,True,0.293,0.455,0.361,False,False,-159.8,5.1,-5.9,False,False
70.978,True,0.292,0.454,0.361,False,False,-160.2,4.6,-6.0,False,False
71.028,True,0.294,0.454,0.361,False,False,-159.8,4.9,-6.0,False,False
71.065,True,0.299,0.454,0.361,False,False,-160.0,5.0,-5.9,False,False
71.089,True,0.299,0.455,0.361,False,False,-160.2,4.8,-5.9,False,False
71.123,True,0.301,0.453,0.361,False,False,-160.2,5.2,-5.8,False,False
71.156,True,0.304,0.456,0.361,False,False,-160.0,5.3,-5.8,False,False
71.193,True,0.305,0.455,0.361,False,False,-159.7,5.6,-5.7,False,False
71.223,True,0.3,0.454,0.361,False,False,-160.1,5.1,-5.9,False,False
71.249,True,0.302,0.455,0.361,False,False,-160.2,5.1,-6.0,False,False
71.283,True,0.3,0.454,0.361,False,False,-160.2,5.5,-5.9,False,False
71.32,True,0.301,0.455,0.361,False,False,-159.7,5.1,-5.8,False,False
71.346,True,0.305,0.455,0.361,False,False,-159.6,5.0,-5.9,False,False
71.381,True,0.305,0.455,0.361,False,False,-159.6,5.4,-5.7,False,False
71.427,True,0.305,0.454,0.361,False,False,-159.6,5.3,-5.6,False,False
71.462,True,0.304,0.456,0.361,False,False,-159.6,5.0,-5.7,False,False
71.498,True,0.307,0.456,0.361,False,False,-159.7,4.6,-5.7,False,False
71.524,True,0.312,0.454,0.361,False,False,-160.1,5.1,-5.7,False,False
71.552,True,0.31,0.456,0.361,False,False,-159.8,4.9,-5.7,False,False
71.586,True,0.314,0.456,0.361,False,False,-159.7,5.1,-5.7,False,False
71.623,True,0.312,0.455,0.361,False,False,-159.8,5.2,-5.7,False,False
71.654,True,0.305,0.455,0.361,False,False,-159.9,4.8,-5.8,False,False
71.682,True,0.312,0.454,0.361,False,False,-159.9,4.7,-5.8,False,False
71.719,True,0.312,0.455,0.361,False,False,-160.0,5.4,-5.7,False,False
71.744,True,0.307,0.456,0.361,False,False,-160.1,4.9,-5.8,False,False
71.779,True,0.306,0.456,0.361,False,False,-160.3,5.1,-5.7,False,False
71.827,True,0.305,0.457,0.361,False,False,-160.1,5.2,-5.7,False,False
71.859,True,0.302,0.457,0.361,False,False,-160.0,5.2,-5.6,False,False
71.891,True,0.304,0.456,0.361,False,False,-159.9,5.3,-5.6,False,False
71.929,True,0.304,0.456,0.361,False,False,-160.5,5.4,-5.6,False,False
71.961,True,0.304,0.456,0.361,False,False,-160.2,5.0,-5.6,False,False
71.992,True,0.306,0.456,0.361,False,False,-160.1,5.1,-5.6,False,False
72.021,True,0.304,0.456,0.361,False,False,-160.3,5.1,-5.5,False,False
72.055,True,0.305,0.457,0.361,False,False,-160.4,5.4,-5.6,False,False
72.09,True,0.304,0.456,0.361,False,False,-160.4,5.1,-5.6,False,False
72.119,True,0.302,0.456,0.361,False,False,-160.5,5.4,-5.6,False,False
72.147,True,0.3,0.456,0.361,False,False,-160.3,5.5,-5.6,False,False
72.182,True,0.304,0.456,0.361,False,False,-160.5,5.5,-5.5,False,False
72.232,True,0.304,0.455,0.361,False,False,-160.6,5.4,-5.5,False,False
72.265,True,0.302,0.454,0.361,False,False,-160.5,5.0,-5.5,False,False
72.295,True,0.3,0.455,0.361,False,False,-160.1,5.4,-5.4,False,False
72.327,True,0.293,0.456,0.361,False,False,-160.0,4.7,-5.6,False,False
72.361,True,0.292,0.456,0.361,False,False,-160.0,4.8,-5.5,False,False
72.389,True,0.293,0.454,0.361,False,False,-159.6,4.8,-5.5,False,False
72.43,True,0.299,0.454,0.361,False,False,-159.9,5.1,-5.3,False,False
72.46,True,0.298,0.454,0.361,False,False,-159.4,5.1,-5.3,False,False
72.49,True,0.301,0.454,0.361,False,False,-159.5,5.1,-5.4,False,False
72.525,True,0.3,0.455,0.361,False,False,-159.5,5.2,-5.4,False,False
72.553,True,0.304,0.453,0.361,False,False,-159.7,5.0,-5.5,False,False
72.577,True,0.299,0.454,0.361,False,False,-159.4,5.0,-5.5,False,False
72.623,True,0.303,0.454,0.361,False,False,-159.9,5.1,-5.7,False,False
72.657,True,0.302,0.455,0.361,False,False,-159.6,5.5,-5.5,False,False
72.697,True,0.308,0.456,0.361,False,False,-159.2,5.2,-5.6,False,False
72.726,True,0.297,0.454,0.361,False,False,-159.3,5.4,-5.5,False,False
72.753,True,0.291,0.453,0.361,False,False,-159.7,4.9,-5.8,False,False
72.785,True,0.305,0.455,0.361,False,False,-157.8,4.4,-5.1,False,False
72.82,True,0.32,0.456,0.361,False,False,-157.3,4.3,-5.6,False,False
72.851,True,0.317,0.455,0.361,False,False,-156.3,5.0,-5.1,False,False
72.885,True,0.322,0.461,0.361,False,False,-155.0,6.5,-4.6,False,False
72.92,True,0.322,0.456,0.361,False,False,-154.3,6.2,-4.3,False,False
72.945,True,0.318,0.462,0.361,False,False,-153.8,6.2,-4.7,False,False
72.977,True,0.301,0.464,0.361,False,False,-153.7,5.8,-4.5,False,False
73.026,True,0.308,0.464,0.361,False,False,-153.4,5.5,-4.6,False,False
73.058,True,0.304,0.464,0.361,False,False,-153.4,5.9,-4.6,False,False
73.097,True,0.304,0.465,0.361,False,False,-153.2,5.9,-4.5,False,False
73.128,True,0.305,0.462,0.361,False,False,-153.4,6.1,-4.3,False,False
73.155,True,0.301,0.464,0.361,False,False,-152.8,5.5,-4.3,False,False
73.185,True,0.299,0.465,0.361,False,False,-152.9,5.5,-4.4,False,False
73.221,True,0.301,0.464,0.361,False,False,-152.9,5.6,-4.2,False,False
73.251,True,0.302,0.464,0.356,False,False,-153.4,5.4,-4.4,False,False
73.288,True,0.3,0.464,0.35,False,False,-153.1,5.1,-4.4,False,False
73.321,True,0.297,0.465,0.344,False,False,-153.3,5.3,-4.3,False,False
73.347,True,0.302,0.464,0.339,False,False,-153.4,5.5,-4.3,False,False
73.379,True,0.303,0.464,0.333,False,False,-152.9,4.7,-4.4,False,False
73.425,True,0.309,0.464,0.328,False,False,-152.9,5.0,-4.4,False,False
73.459,True,0.309,0.462,0.322,False,False,-152.8,5.3,-4.4,False,False
73.489,True,0.308,0.465,0.317,False,False,-152.7,5.0,-4.4,False,False
73.527,True,0.307,0.465,0.311,False,False,-152.8,5.3,-4.3,False,False
73.561,True,0.312,0.465,0.306,False,False,-152.6,5.2,-4.2,False,False
73.588,True,0.316,0.464,0.3,False,False,-152.3,5.3,-4.4,False,False
73.621,True,0.314,0.463,0.294,False,False,-152.5,5.3,-4.3,False,False
73.65,True,0.314,0.463,0.289,False,False,-152.5,5.7,-4.3,False,False
73.682,True,0.316,0.464,0.283,False,False,-152.3,5.4,-4.3,False,False
73.721,True,0.317,0.465,0.278,False,False,-151.7,5.5,-4.3,False,False
73.745,True,0.311,0.462,0.272,False,False,-152.0,5.9,-4.2,False,False
73.785,True,0.316,0.461,0.267,False,False,-151.7,6.1,-4.1,False,False
73.816,True,0.299,0.466,0.261,False,False,-150.1,4.8,-3.9,False,False
73.865,True,0.292,0.464,0.256,False,False,-148.9,4.6,-4.3,False,False
73.892,True,0.299,0.465,0.25,False,False,-146.8,5.2,-4.4,False,False
73.927,True,0.303,0.464,0.244,False,False,-145.9,5.5,-4.6,False,False
73.96,True,0.298,0.46,0.239,False,False,-146.1,5.2,-4.9,False,False
73.988,True,0.298,0.462,0.233,False,False,-144.2,4.6,-4.4,False,False
74.021,True,0.303,0.468,0.228,False,False,-145.2,5.0,-4.7,False,False
74.048,True,0.299,0.464,0.222,False,False,-144.6,5.5,-4.5,False,False
74.085,True,0.295,0.467,0.217,False,False,-145.2,5.5,-4.5,False,False
74.121,True,0.299,0.464,0.211,False,False,-145.0,5.6,-4.5,False,False
74.147,True,0.294,0.463,0.206,False,False,-145.2,5.3,-4.4,False,False
74.184,True,0.297,0.466,0.2,False,False,-145.4,5.9,-4.6,False,False
74.209,True,0.297,0.468,0.194,False,False,-145.2,5.8,-4.4,False,False
74.261,True,0.295,0.468,0.189,False,False,-145.9,5.4,-4.4,False,False
74.292,True,0.296,0.468,0.183,False,False,-145.9,6.0,-4.5,False,False
74.322,True,0.295,0.468,0.178,False,False,-145.0,5.7,-4.4,False,False
74.352,True,0.294,0.467,0.172,False,False,-145.4,5.4,-4.4,False,False
74.386,True,0.294,0.47,0.167,False,False,-145.2,5.1,-4.3,False,False
74.422,True,0.291,0.47,0.161,False,False,-145.6,4.8,-4.3,False,False
74.455,True,0.299,0.469,0.156,False,False,-145.0,5.3,-4.4,False,False
74.481,True,0.298,0.471,0.15,False,False,-145.7,4.9,-4.4,False,False
74.522,True,0.297,0.469,0.144,False,False,-145.8,5.2,-4.4,False,False
74.546,True,0.301,0.472,0.139,False,False,-145.7,4.8,-4.4,False,False
74.579,True,0.302,0.472,0.133,False,False,-145.3,4.9,-4.4,False,False
74.61,True,0.297,0.472,0.128,False,False,-145.4,4.5,-4.3,False,False
74.659,True,0.298,0.47,0.122,False,False,-144.9,5.0,-4.4,False,False
74.697,True,0.296,0.472,0.117,False,False,-145.1,4.4,-4.4,False,False
74.724,True,0.3,0.469,0.111,False,False,-145.2,4.4,-4.4,False,False
74.76,True,0.296,0.467,0.106,False,False,-145.1,4.6,-4.5,False,False
74.786,True,0.299,0.468,0.1,False,False,-144.9,4.6,-4.4,False,False
74.822,True,0.3,0.469,0.094,False,False,-144.8,4.6,-4.2,False,False
74.852,True,0.297,0.47,0.094,False,False,-145.1,4.5,-4.3,False,False
74.891,True,0.297,0.468,0.094,False,False,-145.1,4.5,-4.3,False,False
74.913,True,0.3,0.468,0.094,False,False,-145.7,4.8,-4.6,False,False
74.944,True,0.302,0.469,0.094,False,False,-145.7,5.3,-4.4,False,False
74.979,True,0.301,0.469,0.094,False,False,-145.5,5.2,-4.3,False,False
75.016,True,0.303,0.468,0.094,False,False,-145.7,4.6,-4.2,False,False
75.059,True,0.302,0.468,0.094,False,False,-145.4,4.8,-4.2,False,False
75.097,True,0.295,0.469,0.094,False,False,-145.5,5.2,-4.2,False,False
75.128,True,0.299,0.469,0.094,False,False,-145.5,5.1,-4.4,False,False
75.156,True,0.296,0.47,0.094,False,False,-145.5,5.2,-4.4,False,False
75.185,True,0.295,0.471,0.094,False,False,-145.8,5.3,-4.4,False,False
75.222,True,0.297,0.468,0.094,False,False,-145.5,5.3,-4.5,False,False
75.249,True,0.293,0.469,0.094,False,False,-145.6,5.3,-4.6,False,False
75.28,True,0.296,0.468,0.094,False,False,-144.8,4.9,-4.4,False,False
75.314,True,0.292,0.467,0.094,False,False,-144.2,5.0,-4.1,False,False
75.342,True,0.294,0.467,0.094,False,False,-143.8,4.5,-4.1,False,False
75.376,True,0.3,0.462,0.094,False,False,-143.4,5.3,-4.2,False,False
75.41,True,0.3,0.46,0.094,False,False,-142.1,5.1,-4.3,False,False
75.457,True,0.302,0.462,0.094,False,False,-142.2,5.3,-4.2,False,False
75.491,True,0.303,0.461,0.094,False,False,-140.8,5.7,-4.9,False,False
75.522,True,0.312,0.46,0.094,False,False,-140.2,6.2,-4.6,False,False
75.553,True,0.303,0.454,0.094,False,False,-141.4,7.5,-4.4,False,False
75.584,True,0.311,0.458,0.094,False,False,-142.2,6.4,-4.0,False,False
75.627,True,0.308,0.46,0.094,False,False,-143.6,7.5,-3.7,False,False
75.651,True,0.302,0.454,0.094,False,False,-143.5,7.5,-3.9,False,False
75.688,True,0.313,0.458,0.094,False,False,-134.0,7.5,176.9,False,False
75.712,True,0.302,0.464,0.094,False,False,-134.8,7.8,176.8,False,False
75.748,True,0.304,0.468,0.089,False,False,-140.3,7.7,176.5,False,False
75.781,True,0.307,0.457,0.083,False,False,-134.7,8.8,176.9,False,False
75.812,True,0.302,0.456,0.078,False,False,-134.0,9.5,177.1,False,False
75.857,True,0.299,0.459,0.072,False,False,-133.9,8.3,176.9,False,False
75.895,True,0.297,0.458,0.067,False,False,-133.2,8.0,176.9,False,False
75.923,True,0.304,0.454,0.061,False,False,-131.5,7.8,177.1,False,False
75.955,True,0.304,0.452,0.061,False,False,-131.7,7.9,177.0,False,False
75.985,True,0.301,0.455,0.061,False,False,-131.7,7.4,176.9,False,False
76.023,True,0.293,0.456,0.061,False,False,-130.4,7.3,177.0,False,False
76.049,True,0.3,0.458,0.061,False,False,-130.9,7.3,176.8,False,False
76.086,True,0.301,0.457,0.061,False,False,-131.8,6.8,177.0,False,False
76.114,True,0.303,0.453,0.061,False,False,-142.2,8.1,-4.1,False,False
76.147,True,0.308,0.461,0.061,False,False,-130.9,6.7,176.6,False,False
76.176,True,0.305,0.458,0.061,False,False,-130.4,6.5,176.9,False,False
76.208,True,0.3,0.458,0.056,False,False,-140.6,6.3,-4.2,False,False
76.257,True,0.297,0.461,0.05,False,False,-141.1,7.3,-4.3,False,False
76.288,True,0.293,0.458,0.044,False,False,-129.7,6.7,176.6,False,False
76.327,True,0.299,0.456,0.039,False,False,-140.8,7.4,-4.2,False,False
76.363,True,0.297,0.463,0.033,False,False,-131.8,5.7,176.6,False,False
76.384,True,0.298,0.459,0.033,False,False,-130.0,6.3,176.6,False,False
76.423,True,0.296,0.458,0.033,False,False,-131.1,6.1,176.3,False,False
76.449,True,0.302,0.459,0.033,False,False,-130.2,6.1,176.3,False,False
76.481,True,0.305,0.456,0.028,False,False,-129.6,6.7,176.3,False,False
76.517,True,0.306,0.453,0.022,False,False,-140.4,7.1,-4.6,False,False
76.547,True,0.297,0.455,0.017,False,False,-140.5,7.2,-4.6,False,False
76.576,True,0.3,0.452,0.011,False,False,-141.2,7.6,-4.3,False,False
76.615,True,0.296,0.451,0.006,False,False,-140.4,8.1,-4.1,False,False
76.656,True,0.303,0.449,0.0,False,False,-140.3,8.1,-4.0,False,False
76.689,True,0.301,0.45,0.0,False,False,-140.6,7.9,-4.0,False,False
76.724,True,0.301,0.45,0.0,False,False,-140.3,6.7,-4.0,False,False
76.752,True,0.307,0.452,0.0,False,False,-139.9,6.5,-4.0,False,False
76.787,True,0.304,0.454,0.0,False,False,-140.2,6.5,-4.2,False,False
76.824,True,0.299,0.455,0.0,False,False,-140.2,7.0,-4.1,False,False
76.849,True,0.302,0.455,0.0,False,False,-141.1,6.4,-4.0,False,False
76.881,True,0.296,0.455,0.0,False,False,-129.7,7.1,177.0,False,False
76.917,True,0.294,0.457,0.0,False,False,-141.1,7.6,-3.9,False,False
76.947,True,0.296,0.455,0.0,False,False,-140.5,7.7,-3.8,False,False
76.976,True,0.299,0.456,0.0,False,False,-140.3,7.0,-3.7,False,False
77.009,True,0.298,0.458,0.0,False,False,-140.5,7.0,-3.8,False,False
77.062,True,0.299,0.458,0.0,False,False,-139.6,5.5,-3.8,False,False
77.095,True,0.303,0.458,0.0,False,False,-140.6,6.3,-3.9,False,False
77.125,True,0.303,0.454,0.0,False,False,-140.5,6.1,-3.8,False,False
77.153,True,0.301,0.454,0.0,False,False,-140.5,5.7,-3.9,False,False
77.185,True,0.293,0.458,0.0,False,False,-139.9,5.8,-4.0,False,False
77.225,True,0.295,0.458,0.0,False,False,-140.2,7.0,-3.6,False,False
77.252,True,0.305,0.455,0.0,False,False,-140.2,7.0,-3.7,False,False
77.281,True,0.306,0.455,0.0,False,False,-140.9,7.3,-4.1,False,False
77.312,True,0.313,0.459,0.0,False,False,-143.3,9.3,-4.0,False,False
77.345,True,0.307,0.459,0.0,False,False,-143.1,9.0,-4.2,False,False
77.377,True,0.313,0.462,0.0,False,False,-143.6,7.6,-4.3,False,False
77.41,True,0.311,0.461,0.0,False,False,-144.1,7.2,-4.1,False,False
77.462,True,0.314,0.459,0.0,False,False,-144.3,7.0,-4.2,False,False
77.489,True,0.305,0.458,0.0,False,False,-145.3,8.0,-4.0,False,False
77.525,True,0.3,0.466,0.0,False,False,-148.4,7.4,-4.0,False,False
77.554,True,0.314,0.464,0.0,False,False,-150.2,7.5,-3.9,False,False
77.586,True,0.334,0.464,0.0,False,False,-150.3,7.3,-4.1,False,False
77.625,True,0.324,0.469,0.0,False,False,-151.5,7.3,-4.1,False,False
77.653,True,0.328,0.464,0.0,False,False,-151.9,6.8,-4.5,False,False
77.681,True,0.332,0.465,0.0,False,False,-153.7,7.8,-4.3,False,False
77.713,True,0.336,0.462,0.0,False,False,-154.8,6.9,-4.7,False,False
77.746,True,0.334,0.46,0.0,False,False,-155.3,6.7,-4.4,False,False
77.78,True,0.344,0.46,0.0,False,False,-155.7,7.0,-4.4,False,False
77.81,True,0.332,0.454,0.0,False,False,-155.9,6.4,-5.0,False,False
77.859,True,0.345,0.459,0.0,False,False,-157.5,6.2,-5.1,False,False
77.888,True,0.345,0.453,0.0,False,False,-159.5,7.0,-5.2,False,False
77.926,True,0.34,0.455,0.0,False,False,-158.7,5.0,-5.4,False,False
77.96,True,0.348,0.454,0.0,False,False,-159.4,5.7,-5.6,False,False
77.988,True,0.329,0.457,0.0,False,False,-160.1,6.0,-5.6,False,False
78.016,True,0.332,0.454,0.0,False,False,-160.9,5.9,-5.8,False,False
78.049,True,0.326,0.456,0.0,False,False,-160.5,5.9,-5.9,False,False
78.08,True,0.328,0.455,0.0,False,False,-161.1,5.0,-6.0,False,False
78.112,True,0.333,0.455,0.0,False,False,-162.3,4.4,-6.2,False,False
78.146,True,0.319,0.455,0.0,False,False,-161.6,4.6,-6.0,False,False
78.174,True,0.317,0.457,0.0,False,False,-163.7,4.3,-6.2,False,False
78.209,True,0.302,0.453,0.0,False,False,-164.0,4.9,-6.3,False,False
78.257,True,0.298,0.456,0.0,False,False,-165.5,4.7,-6.2,False,False
78.288,True,0.304,0.457,0.0,False,False,-165.4,5.0,-6.2,False,False
78.326,True,0.294,0.453,0.0,False,False,-167.6,5.6,-6.3,False,False
78.353,True,0.293,0.491,0.0,False,False,-169.1,5.3,-6.6,False,False
78.385,True,0.298,0.52,0.0,False,False,-172.4,2.8,-7.3,False,False
78.417,True,0.305,0.582,0.0,False,False,-174.2,3.9,-7.3,True,True
78.449,True,0.312,0.642,0.0,False,False,-175.0,6.6,-7.3,True,True
78.481,True,0.299,0.676,0.0,False,False,-176.1,6.0,-7.3,True,True
78.52,True,0.308,0.706,0.0,False,False,-176.8,6.7,-7.1,True,True
78.544,True,0.3,0.714,0.0,False,False,-177.5,8.2,-7.2,True,True
78.577,True,0.284,0.719,0.0,False,True,-179.1,8.0,-7.3,True,True
78.608,True,0.291,0.743,0.0,False,True,179.7,8.5,-7.4,True,True
78.657,True,0.292,0.744,0.0,False,True,179.7,8.8,-7.5,True,True
78.689,True,0.282,0.747,0.0,False,True,179.4,8.7,-7.3,True,True
78.727,True,0.286,0.763,0.0,False,True,179.6,8.4,-7.4,True,True
78.762,True,0.284,0.744,0.0,False,True,179.5,7.2,-7.2,True,True
78.792,True,0.284,0.683,0.0,False,True,-179.8,6.7,-7.1,True,True
78.82,True,0.286,0.631,0.0,False,True,-179.0,5.1,-7.1,True,True
78.85,True,0.289,0.543,0.0,False,True,-176.9,4.6,-6.9,True,True
78.883,True,0.281,0.502,0.0,False,True,-174.1,5.1,-6.9,True,True
78.92,True,0.278,0.469,0.0,False,False,-171.3,4.4,-6.5,True,True
78.95,True,0.286,0.453,0.0,False,False,-170.1,3.3,-6.6,True,True
78.982,True,0.283,0.451,0.0,False,False,-170.3,3.1,-6.5,True,True
79.015,True,0.293,0.451,0.0,False,False,-168.8,2.4,-6.5,True,True
79.06,True,0.301,0.453,0.0,False,False,-168.2,2.7,-6.6,True,True
79.09,True,0.296,0.454,0.0,False,False,-167.5,3.1,-6.5,True,True
79.12,True,0.298,0.453,0.0,False,False,-168.4,2.9,-6.5,True,True
79.16,True,0.294,0.452,0.0,False,False,-168.1,3.4,-6.4,True,True
79.19,True,0.292,0.453,0.0,False,False,-168.4,3.1,-6.5,True,True
79.22,True,0.292,0.454,0.0,False,False,-168.0,3.3,-6.5,True,True
79.25,True,0.294,0.454,0.0,False,False,-167.8,3.4,-6.6,True,True
79.28,True,0.295,0.454,0.0,False,False,-167.7,3.4,-6.7,True,True
79.318,True,0.3,0.454,0.0,False,False,-167.1,3.8,-6.6,True,True
79.35,True,0.297,0.453,0.0,False,False,-167.1,3.8,-6.5,True,True
79.38,True,0.296,0.453,0.0,False,False,-167.4,3.6,-6.7,True,True
79.412,True,0.304,0.454,0.0,False,False,-167.2,3.7,-6.5,True,True
79.46,True,0.306,0.454,0.0,False,False,-167.8,3.8,-6.4,True,True
79.494,True,0.305,0.451,0.0,False,False,-167.4,3.5,-6.6,True,True
79.52,True,0.306,0.452,0.0,False,False,-167.6,3.5,-6.6,True,True
79.56,True,0.306,0.453,0.0,False,False,-167.2,3.4,-6.6,True,True
79.59,True,0.304,0.452,0.0,False,False,-167.0,3.4,-6.4,True,True
79.62,True,0.311,0.455,0.0,False,False,-166.6,3.9,-6.5,True,True
79.65,True,0.313,0.453,0.0,False,False,-166.7,4.4,-6.4,True,True
79.687,True,0.312,0.453,0.0,False,False,-165.9,4.7,-6.4,True,True
79.72,True,0.308,0.453,0.0,False,False,-165.7,4.8,-6.4,True,True
79.75,True,0.302,0.452,0.0,False,False,-166.4,4.9,-6.3,True,True
79.78,True,0.304,0.454,0.0,False,False,-166.1,4.7,-6.4,True,True
79.81,True,0.301,0.454,0.0,False,False,-166.2,5.0,-6.5,True,True
79.86,True,0.303,0.454,0.0,False,False,-166.4,4.8,-6.5,True,True
79.895,True,0.304,0.453,0.0,False,False,-166.0,4.9,-6.6,True,True
79.922,True,0.313,0.453,0.0,False,False,-165.7,5.4,-6.4,True,True
79.96,True,0.31,0.453,0.0,False,False,-166.0,5.2,-6.5,True,True
79.99,True,0.31,0.454,0.0,False,False,-165.7,4.9,-6.5,True,True
80.02,True,0.309,0.454,0.0,False,False,-165.5,5.2,-6.4,True,True
80.052,True,0.312,0.455,0.0,False,False,-165.5,5.2,-6.5,True,True
80.085,True,0.31,0.455,0.0,False,False,-165.5,5.3,-6.4,True,True
80.12,True,0.307,0.455,0.0,False,False,-165.5,5.6,-6.3,True,True
80.15,True,0.305,0.454,0.0,False,False,-165.3,5.4,-6.3,True,True
80.18,True,0.305,0.455,0.0,False,False,-164.8,5.1,-6.5,True,True
80.214,True,0.308,0.456,0.0,False,False,-165.1,5.3,-6.3,True,True
80.26,True,0.307,0.456,0.0,False,False,-164.7,5.1,-6.4,True,True
80.29,True,0.305,0.455,0.0,False,False,-165.1,5.6,-6.3,True,True
80.322,True,0.306,0.455,0.0,False,False,-164.8,5.8,-6.3,True,True
80.36,True,0.305,0.455,0.0,False,False,-164.9,5.6,-6.4,True,True
80.39,True,0.305,0.456,0.0,False,False,-165.0,5.6,-6.3,True,True
80.42,True,0.31,0.455,0.0,False,False,-165.0,5.4,-6.5,True,True
80.45,True,0.311,0.455,0.0,False,False,-164.8,5.1,-6.3,True,True
80.49,True,0.304,0.457,0.0,False,False,-164.7,5.3,-6.4,True,True
80.52,True,0.304,0.456,0.0,False,False,-164.9,5.3,-6.4,True,True
80.55,True,0.304,0.455,0.0,False,False,-165.1,5.2,-6.5,True,True
80.58,True,0.303,0.457,0.0,False,False,-164.6,5.4,-6.3,True,True
80.61,True,0.308,0.455,0.0,False,False,-165.1,5.7,-6.4,True,True
80.66,True,0.304,0.456,0.0,False,False,-165.0,5.7,-6.3,True,True
80.69,True,0.306,0.456,0.0,False,False,-164.9,5.6,-6.3,True,True
80.726,True,0.311,0.455,0.0,False,False,-165.2,5.5,-6.4,True,True
80.76,True,0.314,0.457,0.0,False,False,-165.2,5.7,-6.2,True,True
80.792,True,0.316,0.457,0.0,False,False,-164.9,5.7,-6.3,True,True
80.823,True,0.312,0.457,0.0,False,False,-165.1,5.8,-6.3,True,True
80.852,True,0.308,0.456,0.0,False,False,-165.1,5.5,-6.4,True,True
80.88,True,0.31,0.456,0.0,False,False,-164.9,5.4,-6.4,True,True
80.92,True,0.31,0.456,0.0,False,False,-164.3,5.4,-6.4,True,True
80.952,True,0.307,0.455,0.0,False,False,-164.6,5.5,-6.4,True,True
80.98,True,0.309,0.455,0.0,False,False,-164.4,5.6,-6.4,True,True
81.01,True,0.309,0.456,0.0,False,False,-164.2,5.3,-6.3,True,True
81.06,True,0.309,0.455,0.0,False,False,-164.4,5.6,-6.4,True,True
81.09,True,0.308,0.456,0.0,False,False,-164.5,5.6,-6.3,True,True
81.122,True,0.307,0.455,0.0,False,False,-164.9,5.3,-6.4,True,True
81.16,True,0.306,0.455,0.0,False,False,-164.6,5.6,-6.4,True,True
81.192,True,0.302,0.457,0.0,False,False,-164.2,5.5,-6.4,True,True
81.22,True,0.299,0.455,0.0,False,False,-164.1,5.1,-6.5,True,True
81.256,True,0.307,0.456,0.0,False,False,-164.4,5.1,-6.5,True,True
81.29,True,0.307,0.455,0.0,False,False,-164.4,5.3,-6.3,True,True
81.325,True,0.305,0.456,0.0,False,False,-164.5,4.9,-6.4,True,True
81.353,True,0.302,0.456,0.0,False,False,-164.7,4.8,-6.5,True,True
81.383,True,0.302,0.456,0.0,False,False,-164.5,5.5,-6.3,True,True
81.416,True,0.299,0.455,0.0,False,False,-164.5,5.9,-6.3,True,True
81.464,True,0.304,0.456,0.0,False,False,-164.3,5.6,-6.4,True,True
81.497,True,0.307,0.458,0.0,False,False,-164.1,5.6,-6.4,True,True
81.53,True,0.302,0.456,0.0,False,False,-164.4,5.7,-6.4,True,True
81.562,True,0.3,0.456,0.0,False,False,-164.4,6.0,-6.4,True,True
81.594,True,0.303,0.457,0.0,False,False,-164.3,6.3,-6.4,True,True
