timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
13.151,True,0.186,0.001,0.683,True,False,True
13.182,True,0.179,0.002,0.685,True,False,True
13.215,True,0.177,0.002,0.691,True,False,True
13.247,True,0.177,0.001,0.696,True,False,True
13.279,True,0.165,0.001,0.702,True,False,True
13.311,True,0.161,0.001,0.707,True,False,True
13.359,True,0.159,0.001,0.717,True,False,True
13.391,True,0.16,0.001,0.722,True,False,True
13.423,True,0.156,0.002,0.724,True,False,True
13.455,True,0.158,0.002,0.733,True,False,True
13.487,True,0.16,0.002,0.735,True,False,True
13.519,True,0.161,0.002,0.74,True,False,True
13.551,True,0.156,0.002,0.744,True,False,True
13.583,True,0.159,0.002,0.746,True,False,True
13.615,True,0.158,0.003,0.746,True,False,True
13.647,True,0.152,0.002,0.751,True,False,True
13.68,True,0.15,0.002,0.761,True,False,True
13.711,True,0.15,0.002,0.762,True,False,True
13.759,True,0.159,0.001,0.768,True,False,True
13.791,True,0.163,0.001,0.773,True,False,True
13.823,True,0.162,0.001,0.779,True,False,True
13.854,True,0.166,0.001,0.785,True,False,True
13.887,True,0.162,0.001,0.79,True,False,True
13.919,True,0.171,0.002,0.8,True,False,True
13.951,True,0.166,0.002,0.801,True,False,True
13.983,True,0.166,0.002,0.811,True,False,True
14.015,True,0.164,0.002,0.812,True,False,True
14.046,True,0.166,0.002,0.818,True,False,True
14.079,True,0.17,0.001,0.823,True,False,True
14.111,True,0.168,0.002,0.829,True,False,True
14.159,True,0.17,0.002,0.834,True,False,True
14.191,True,0.172,0.002,0.844,True,False,True
14.223,True,0.18,0.002,0.845,True,False,True
14.255,True,0.176,0.002,0.851,True,False,True
14.286,True,0.172,0.002,0.856,True,False,True
14.319,True,0.177,0.002,0.862,True,False,True
14.351,True,0.176,0.002,0.862,True,False,True
14.383,True,0.176,0.002,0.862,True,False,True
14.415,True,0.175,0.002,0.862,True,False,True
14.447,True,0.179,0.002,0.862,True,False,True
14.478,True,0.176,0.001,0.862,True,False,True
14.511,True,0.176,0.002,0.862,True,False,True
14.559,True,0.181,0.002,0.862,True,False,True
14.591,True,0.176,0.002,0.862,True,False,True
14.623,True,0.172,0.002,0.862,True,False,True
14.655,True,0.188,0.002,0.862,True,False,True
14.687,True,0.181,0.002,0.862,True,False,True
14.718,True,0.191,0.002,0.862,True,False,True
14.751,True,0.195,0.003,0.862,True,False,True
14.783,True,0.196,0.002,0.862,True,False,True
14.815,True,0.197,0.002,0.862,True,False,True
14.847,True,0.197,0.002,0.861,True,False,True
14.879,True,0.203,0.002,0.862,True,False,True
14.911,True,0.201,0.002,0.862,True,False,True
14.959,True,0.204,0.002,0.861,True,False,True
14.991,True,0.204,0.002,0.862,True,False,True
15.023,True,0.21,0.002,0.862,True,False,True
15.055,True,0.206,0.002,0.862,True,False,True
15.087,True,0.202,0.002,0.862,True,False,True
15.118,True,0.208,0.001,0.862,True,False,True
15.151,True,0.206,0.002,0.861,True,False,True
15.183,True,0.218,0.002,0.856,False,False,True
15.215,True,0.222,0.002,0.85,False,False,True
15.247,True,0.227,0.002,0.845,False,False,True
15.279,True,0.236,0.001,0.839,False,False,True
15.311,True,0.24,0.002,0.834,False,False,True
15.358,True,0.246,0.002,0.829,False,False,True
15.391,True,0.247,0.002,0.823,False,False,True
15.423,True,0.253,0.002,0.818,False,False,True
15.455,True,0.255,0.001,0.811,False,False,True
15.487,True,0.259,0.001,0.807,False,False,True
15.519,True,0.265,0.001,0.8,False,False,True
15.551,True,0.27,0.001,0.794,False,False,True
15.582,True,0.274,0.002,0.789,False,False,True
15.615,True,0.287,0.002,0.783,False,False,True
15.647,True,0.308,0.003,0.779,False,False,True
15.679,True,0.298,0.002,0.773,False,False,True
15.711,True,0.313,0.002,0.768,False,False,True
15.759,True,0.309,0.003,0.761,False,False,True
15.791,True,0.322,0.001,0.756,False,False,True
15.823,True,0.316,0.002,0.75,False,False,True
15.855,True,0.31,0.002,0.746,False,False,True
15.887,True,0.309,0.002,0.75,False,False,True
15.919,True,0.313,0.002,0.746,False,False,True
15.951,True,0.323,0.002,0.746,False,False,True
15.982,True,0.31,0.003,0.746,False,False,True
16.015,True,0.303,0.001,0.75,False,False,True
16.047,True,0.312,0.001,0.746,False,False,True
16.079,True,0.309,0.001,0.75,False,False,True
16.111,True,0.302,0.001,0.746,False,False,True
16.159,True,0.306,0.002,0.75,False,False,True
16.191,True,0.316,0.002,0.746,False,False,True
